gene_id,gene_symbol,GSM9181254,GSM9181255,GSM9181256,GSM9181257,GSM9181258,GSM9181259,GSM9181260,GSM9181261,GSM9181262,GSM9181263,GSM9181264,GSM9181265,GSM9181266,GSM9181267,GSM9181268,GSM9181269,GSM9181270,GSM9181271
ENSG00000000003,TSPAN6,1074.94,1071.348,776.865,1091.452,1559.951,1987.702,570.053,446.745,860.848,786.281,783.767,756.772,796.337,1800.27,1504.435,1853.176,1150.581,2055.613
ENSG00000000005,TNMD,22.0,26.0,27.0,23.0,33.001,124.0,5.0,5.0,5.0,5.0,2.0,2.0,14.0,21.0,35.0,1.0,0.0,1.0
ENSG00000000419,DPM1,753.613,791.518,703.999,789.009,1051.696,1413.341,545.0,362.0,861.964,880.258,832.255,819.001,680.003,1385.0,1199.313,1516.267,1010.135,1722.834
ENSG00000000457,SCYL3,342.324,347.253,296.457,299.524,433.444,588.638,276.143,202.545,415.006,301.45,333.15,358.116,306.885,628.62,505.32,456.774,309.92,727.27
ENSG00000000460,C1orf112,159.677,145.438,83.599,100.476,163.603,174.722,87.859,95.74,182.042,167.408,155.633,173.835,150.931,216.716,231.187,315.5,217.803,452.675
ENSG00000000938,FGR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000000971,CFH,13.0,15.0,0.0,2.498,5.0,0.0,2.0,0.0,2.0,7.0,9.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0
ENSG00000001036,FUCA2,1135.862,1144.179,1084.613,1103.848,1509.025,2271.799,918.607,522.692,982.843,1128.622,1002.206,1105.108,1124.186,2321.511,1898.392,1776.281,1152.086,1970.744
ENSG00000001084,GCLC,185.748,328.58,313.758,172.703,440.811,860.211,214.642,150.442,334.226,274.058,250.105,219.02,264.146,826.463,555.369,632.797,465.982,645.952
ENSG00000001167,NFYA,648.231,647.556,454.939,565.0,863.0,798.019,352.423,285.0,587.406,691.006,698.472,725.084,459.782,998.403,877.356,1307.17,771.956,1418.761
ENSG00000001460,STPG1,161.817,117.353,76.837,142.471,163.87,184.568,104.935,69.998,183.931,114.381,106.005,98.951,122.517,279.385,243.44,185.068,121.154,217.772
ENSG00000001461,NIPAL3,1311.819,1312.329,1036.0,1330.577,2003.401,2282.182,687.357,535.04,932.258,659.995,568.127,592.191,1062.917,2140.921,1344.37,874.134,546.817,985.888
ENSG00000001497,LAS1L,652.851,722.648,634.0,655.002,933.646,1233.134,644.848,433.008,1077.794,851.015,775.009,856.042,717.285,1405.442,1322.421,1713.239,1031.144,2160.763
ENSG00000001561,ENPP4,543.739,476.352,348.0,493.0,710.867,848.608,283.0,208.0,493.015,300.0,336.298,341.222,414.012,920.05,790.951,697.001,431.003,728.0
ENSG00000001617,SEMA3F,49.001,69.0,98.0,84.999,138.0,207.0,102.012,64.0,161.0,82.0,77.0,65.0,360.0,754.968,435.138,80.0,52.0,135.0
ENSG00000001626,CFTR,35.0,27.118,17.0,28.0,29.0,33.0,12.0,30.0,34.0,9.623,11.301,5.0,19.0,35.938,20.151,15.0,17.0,59.516
ENSG00000001629,ANKIB1,1087.0,1128.37,847.485,1092.82,1488.635,1629.02,825.808,564.84,1406.903,993.947,941.01,942.564,1069.689,2208.739,1905.498,1557.028,1031.223,1926.708
ENSG00000001630,CYP51A1,1544.139,1549.379,1847.847,1552.758,2120.296,3843.593,1928.645,1143.072,2342.066,2162.978,2087.158,2284.345,2488.446,5084.804,3216.377,3500.727,2292.36,5108.711
ENSG00000001631,KRIT1,866.462,849.84,738.51,806.309,1146.244,1406.877,570.71,376.606,919.621,734.192,739.308,775.931,634.922,1139.259,1212.055,1380.66,796.796,1768.951
ENSG00000002016,RAD52,266.554,273.564,224.996,246.586,343.529,362.646,251.005,170.043,368.391,294.094,323.301,315.269,199.278,532.005,403.283,541.757,296.791,789.268
ENSG00000002079,MYH16,1.0,4.0,2.242,3.0,2.34,8.0,0.0,1.0,8.0,7.0,1.0,4.0,0.0,3.0,0.0,3.0,2.0,9.0
ENSG00000002330,BAD,633.976,840.875,476.536,603.88,918.276,1181.215,460.974,256.468,644.92,595.588,534.692,571.677,429.726,968.317,881.635,1116.122,650.36,991.599
ENSG00000002549,LAP3,1908.388,2034.041,1842.014,2089.329,2965.338,3635.067,1405.577,885.581,2068.962,1583.125,1528.078,1820.008,1617.628,3118.987,3222.277,3245.499,2045.72,3685.467
ENSG00000002586,CD99,4448.593,5175.808,4256.775,4243.907,6607.763,8653.322,3649.561,2126.583,4488.719,3810.357,3671.365,3707.978,3610.388,7699.181,6983.018,3092.452,1843.399,2894.558
ENSG00000002587,HS3ST1,13.0,4.666,3.0,6.649,3.01,3.004,0.0,5.061,5.037,6.004,10.0,8.0,8.763,8.674,8.0,21.96,20.0,57.671
ENSG00000002726,AOC1,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0
ENSG00000002745,WNT16,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0
ENSG00000002746,HECW1,5.071,4.008,4.019,8.0,10.0,20.807,13.996,12.999,37.035,16.995,6.942,7.0,7.0,24.493,21.651,12.869,4.0,21.0
ENSG00000002822,MAD1L1,414.281,436.597,360.17,301.648,617.189,758.494,340.326,227.279,558.623,384.838,385.392,399.76,397.219,685.828,658.404,606.619,377.882,835.274
ENSG00000002834,LASP1,1358.667,1490.563,1022.077,1107.046,1728.235,2398.86,1191.952,673.27,2788.329,3236.264,3286.598,3183.136,1700.323,3499.348,3019.354,2040.606,1361.698,2798.283
ENSG00000002919,SNX11,446.058,446.755,359.566,406.034,644.718,731.099,397.242,210.839,602.705,432.049,455.712,441.848,379.328,736.999,770.041,635.011,413.932,821.073
ENSG00000002933,TMEM176A,107.999,123.0,20.0,121.0,166.001,106.016,14.0,9.209,32.001,70.001,65.999,89.765,12.0,32.0,43.0,66.0,48.0,51.0
ENSG00000003056,M6PR,1956.576,2133.916,1910.292,1944.366,2861.971,3899.537,1810.504,1115.26,3053.103,2086.127,2159.937,2086.484,2265.328,4720.453,4044.671,3466.826,2078.889,3933.077
ENSG00000003096,KLHL13,346.576,370.919,588.0,411.001,600.001,1300.656,478.805,228.0,507.952,982.562,897.122,970.999,603.0,1213.691,1383.544,796.643,460.057,997.78
ENSG00000003137,CYP26B1,51.0,60.0,14.195,25.0,24.0,50.0,22.0,5.0,49.035,60.0,49.0,51.0,43.0,52.0,75.009,45.0,40.0,52.0
ENSG00000003147,ICA1,935.001,1047.584,508.769,1194.847,1725.64,1454.194,371.148,299.717,617.891,1085.659,1078.383,1068.81,329.12,668.803,862.488,2518.08,1427.895,3139.026
ENSG00000003249,DBNDD1,463.202,519.892,366.906,369.622,555.694,645.794,255.0,112.997,254.006,105.0,104.0,87.001,337.861,671.0,629.036,437.0,290.0,460.16
ENSG00000003393,ALS2,1767.077,1740.075,1977.709,1773.053,2450.526,3966.048,1774.8,1098.679,3190.722,2513.032,2394.423,2449.732,2325.111,4755.529,3826.498,2996.791,1857.363,3470.931
ENSG00000003400,CASP10,41.99,46.705,13.086,18.066,27.576,28.948,11.297,9.216,18.403,8.0,21.087,22.024,30.237,59.005,41.074,33.0,13.982,16.982
ENSG00000003402,CFLAR,1038.154,1192.94,2224.542,1274.793,1801.011,4868.831,2366.794,1502.795,2585.503,2773.128,2648.505,2695.574,2087.893,4232.557,3528.861,2396.619,1578.211,3536.449
ENSG00000003436,TFPI,121.159,118.537,87.001,154.046,211.083,141.9,95.001,48.909,172.606,273.021,294.009,322.987,159.357,375.301,349.043,129.601,76.953,130.062
ENSG00000003509,NDUFAF7,536.359,566.501,411.785,493.87,638.645,873.71,327.436,278.556,523.103,387.631,396.344,409.465,409.332,948.059,772.64,608.209,365.132,849.541
ENSG00000003756,RBM5,3112.534,3399.058,2630.408,2941.634,4207.832,5766.324,2360.197,1717.248,4264.989,2612.722,2534.638,2694.137,2839.973,5891.7,5579.543,4556.553,2780.909,6692.823
ENSG00000003987,MTMR7,52.62,74.849,34.023,65.253,107.268,73.657,61.542,39.512,91.776,89.284,95.871,77.013,50.445,98.963,107.973,103.187,66.034,125.484
ENSG00000003989,SLC7A2,1114.796,1049.369,448.93,1266.423,1836.002,1086.433,525.997,301.019,1105.812,1862.001,1715.985,1866.301,515.0,1057.005,1203.811,1840.767,1089.271,1492.821
ENSG00000004059,ARF5,2008.154,2248.316,1527.631,1853.203,2768.627,3632.232,1365.664,922.881,1875.993,1816.33,1750.622,1833.148,1608.9,3199.37,3087.352,4209.06,2421.36,4136.802
ENSG00000004139,SARM1,123.29,150.898,122.828,179.805,253.821,287.612,183.883,103.118,213.109,127.37,168.745,200.253,328.614,683.783,504.717,594.231,373.19,575.892
ENSG00000004142,POLDIP2,2855.147,3424.121,2427.779,2990.534,4307.6,5479.18,2286.34,1439.41,3448.634,2511.734,2583.816,2644.1,2707.116,5426.305,5271.052,4922.383,3068.55,5742.957
ENSG00000004399,PLXND1,756.062,962.377,601.004,595.098,942.024,944.585,636.151,388.683,1343.741,878.999,826.368,930.0,741.551,1315.846,921.683,375.391,269.0,266.35
ENSG00000004455,AK2,1769.151,1889.766,1400.171,1569.104,2397.948,2900.357,1072.085,619.287,1663.921,1789.939,1705.67,1838.922,1180.236,2453.679,2345.472,2475.824,1544.955,2873.644
ENSG00000004468,CD38,1.0,1.0,2.0,4.0,2.0,4.0,3.0,7.0,2.0,6.0,2.599,5.0,3.0,6.004,3.817,7.001,2.997,7.461
ENSG00000004478,FKBP4,1907.062,2204.606,2109.291,2080.374,3138.214,4233.732,1825.05,1056.608,3021.321,2532.38,2478.908,2639.578,2115.409,4475.953,3777.558,4479.817,3026.219,4951.969
ENSG00000004487,KDM1A,2689.707,2925.576,1958.808,2669.236,3961.646,4352.529,1838.594,1244.762,2766.825,2964.67,2930.451,3001.522,1849.504,3670.413,3536.212,5430.039,3348.684,5819.748
ENSG00000004534,RBM6,1418.984,1470.262,1271.373,1157.71,1718.978,2525.332,1132.643,691.529,1982.757,1518.871,1312.884,1550.653,1188.075,2545.151,2223.697,2429.183,1629.408,3521.495
ENSG00000004660,CAMKK1,221.138,288.035,101.094,260.905,339.059,153.991,71.242,70.604,176.362,196.644,202.214,227.283,61.454,153.009,205.165,367.804,220.963,372.587
ENSG00000004700,RECQL,509.152,526.011,358.663,428.355,634.044,892.071,311.734,267.951,548.385,597.357,505.862,628.317,322.676,694.995,691.918,1108.089,611.656,1087.099
ENSG00000004766,VPS50,841.181,838.207,773.034,881.0,1160.797,1536.988,579.445,416.992,876.791,777.014,768.966,714.843,717.558,1291.319,1229.549,1201.583,730.78,1558.372
ENSG00000004776,HSPB6,171.004,247.562,152.029,69.0,119.895,234.542,330.895,191.0,103.0,592.343,579.031,590.424,18.0,23.12,27.818,13.0,5.0,70.0
ENSG00000004777,ARHGAP33,468.223,571.976,265.201,287.031,517.828,573.703,448.988,323.446,554.32,546.779,469.974,503.719,318.0,636.983,667.565,667.352,509.031,1075.965
ENSG00000004779,NDUFAB1,2182.992,2348.213,1828.3,2192.277,2975.364,3948.435,1361.208,783.431,1916.226,1890.853,1887.272,1973.225,1223.959,2635.165,2518.619,2829.039,1676.607,2803.641
ENSG00000004799,PDK4,42.0,49.0,8.0,35.0,54.0,26.0,4.0,7.0,4.0,0.0,3.0,4.0,4.0,5.0,16.0,14.0,12.0,8.0
ENSG00000004809,SLC22A16,0.0,3.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,5.0,0.0,1.0,6.0,0.0,0.0,0.0
ENSG00000004838,ZMYND10,6.0,7.0,9.0,9.0,10.0,13.0,4.0,4.0,7.0,10.0,15.0,7.0,7.0,5.0,3.0,19.0,14.0,20.0
ENSG00000004846,ABCB5,8.213,18.293,9.799,8.749,15.503,12.918,4.979,7.119,24.515,10.561,16.997,9.595,14.267,7.67,14.384,14.644,5.368,30.299
ENSG00000004848,ARX,1.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,6.0,0.0,0.0,2.0,8.0,13.0,10.0,1.0,3.0,5.0
ENSG00000004864,SLC25A13,972.3,1030.525,952.587,956.0,1343.395,1705.257,750.996,497.239,1182.463,905.646,900.999,910.331,947.017,2027.967,1784.596,1761.072,1090.608,2163.931
ENSG00000004866,ST7,918.602,920.249,805.15,840.758,1228.131,1718.982,660.751,483.196,1318.268,961.916,1024.683,948.971,715.615,1507.782,1439.287,1744.581,1039.246,2171.532
ENSG00000004897,CDC27,3237.376,3180.399,2990.213,3006.2,4348.709,5988.583,2951.09,1872.955,3757.521,3622.471,3397.627,3527.821,2653.11,5622.23,4894.643,5655.479,3523.117,7327.631
ENSG00000004939,SLC4A1,9.007,3.0,4.0,3.0,11.304,6.683,4.0,11.0,6.036,9.706,2.006,3.0,4.997,11.331,2.0,6.932,5.0,18.653
ENSG00000004948,CALCR,1.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0
ENSG00000004961,HCCS,1211.13,1185.624,1177.563,1169.985,1651.377,2393.055,927.01,588.799,1611.608,1221.48,1248.909,1281.466,1100.618,2155.122,2005.051,1861.496,1247.179,2075.768
ENSG00000004975,DVL2,1228.427,1378.409,938.195,1208.806,1725.513,2231.754,873.776,622.595,1303.508,1316.169,1197.999,1170.999,861.82,1785.319,1742.267,1985.457,1307.453,2553.597
ENSG00000005001,PRSS22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,4.546,0.0,0.0,0.0,0.0
ENSG00000005007,UPF1,2749.718,3396.133,2295.19,2568.441,3851.849,4037.103,2297.279,1489.117,3493.474,2849.851,2877.622,2953.612,2847.005,5568.76,5393.131,4377.41,2738.884,5178.298
ENSG00000005020,SKAP2,244.0,244.209,108.0,186.0,288.691,287.029,101.065,81.98,139.0,102.0,95.767,96.075,100.0,249.047,261.0,300.0,162.0,422.0
ENSG00000005022,SLC25A5,8447.367,9044.539,7347.723,8597.299,12401.201,15097.631,5778.029,3312.153,7975.502,6822.274,6504.716,6860.716,4920.609,10160.58,10759.917,12443.421,7832.652,13437.903
ENSG00000005059,MCUB,44.999,70.999,35.0,55.0,55.0,90.0,68.999,56.68,86.0,51.531,66.999,62.999,88.83,175.0,106.0,140.0,95.127,154.0
ENSG00000005073,HOXA11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005075,POLR2J,721.767,1040.678,561.903,736.722,1080.177,1359.072,453.711,270.062,724.327,639.308,540.679,663.704,394.384,989.697,836.29,1071.731,724.352,1176.808
ENSG00000005100,DHX33,615.066,733.685,574.521,614.871,849.001,1083.76,616.003,395.0,1004.075,874.969,875.05,910.209,870.499,1847.495,1576.842,1664.407,1072.939,2021.936
ENSG00000005102,MEOX1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSG00000005108,THSD7A,241.007,262.405,279.0,291.012,424.978,721.426,276.132,238.018,178.0,243.0,242.0,260.125,83.0,111.0,207.904,615.959,348.024,598.0
ENSG00000005156,LIG3,1208.112,1249.918,896.75,1092.785,1589.461,1812.889,905.582,662.492,1250.601,1251.107,1207.465,1267.304,1101.482,2262.413,2119.122,2603.009,1612.472,3310.189
ENSG00000005175,RPAP3,1135.538,1181.338,1027.464,1180.05,1557.55,2238.46,766.521,583.54,1317.192,1309.037,1254.114,1331.264,1043.083,1984.184,1799.733,2183.675,1362.92,2566.437
ENSG00000005187,ACSM3,16.49,12.0,3.133,13.456,27.121,14.987,6.348,4.0,10.368,21.712,19.255,13.829,10.783,11.098,9.264,19.306,8.119,25.192
ENSG00000005189,REXO5,643.623,622.991,410.0,461.001,739.899,906.619,461.652,303.007,553.697,552.0,497.955,478.019,233.999,419.178,447.026,568.004,382.232,878.516
ENSG00000005194,CIAPIN1,1974.234,2141.368,2087.89,2054.068,3083.242,3994.658,1731.051,982.994,2656.794,2202.82,2048.732,2177.184,2082.017,4025.075,3644.186,3648.362,2220.337,3850.134
ENSG00000005206,SPPL2B,1502.931,1958.845,1388.982,1366.378,2071.554,2722.441,1383.65,880.284,2014.322,1768.611,1596.983,1618.093,1374.979,2317.853,2520.664,2145.466,1378.181,3346.918
ENSG00000005238,FAM214B,883.564,1069.06,918.019,1033.145,1485.593,1617.913,764.474,610.46,1077.071,723.0,726.0,751.064,789.97,1496.683,1269.185,893.421,605.109,1109.448
ENSG00000005243,COPZ2,248.014,246.001,135.999,160.001,220.0,279.001,84.0,59.0,114.953,85.026,82.91,89.0,188.0,350.001,333.136,176.248,121.999,205.136
ENSG00000005249,PRKAR2B,1639.51,1719.066,2375.845,2626.515,3576.127,4134.21,1762.913,893.58,2128.508,3362.641,3536.483,3577.049,908.568,1784.01,2556.24,5526.995,3430.79,4740.104
ENSG00000005302,MSL3,413.157,352.509,263.448,320.479,500.405,652.639,302.662,189.009,418.347,317.436,337.471,315.543,259.899,566.91,521.029,604.001,498.175,630.295
ENSG00000005339,CREBBP,2700.872,3455.661,1928.088,2590.608,3849.565,3930.741,2240.935,1555.977,3490.406,2273.339,2329.647,2357.833,2118.886,4280.925,3964.054,4127.093,2761.665,6305.866
ENSG00000005379,TSPOAP1,331.031,435.227,314.511,355.999,603.002,599.543,272.999,194.046,343.953,352.005,315.0,378.0,137.0,241.0,370.374,502.14,302.497,524.719
ENSG00000005381,MPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000005421,PON1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0
ENSG00000005436,GCFC2,477.946,482.724,372.265,382.323,606.815,767.744,308.751,266.418,424.478,398.422,420.795,458.052,390.06,830.91,689.626,812.802,475.181,955.131
ENSG00000005448,WDR54,170.999,221.944,91.0,240.999,287.999,254.525,83.966,102.611,163.123,138.976,116.96,113.036,112.953,259.404,193.071,296.068,196.0,299.61
ENSG00000005469,CROT,613.327,649.184,342.0,437.424,596.002,637.166,225.083,259.0,294.0,216.329,170.17,175.999,304.008,629.999,580.796,443.999,229.026,458.228
ENSG00000005471,ABCB4,189.719,195.745,220.487,99.0,143.843,425.304,259.546,194.634,244.495,254.179,224.918,245.011,262.0,593.767,355.373,664.837,427.3,1054.044
ENSG00000005483,KMT2E,2071.784,2084.9,1608.982,2002.371,2774.227,3529.432,1483.965,1071.075,2411.968,1691.906,1798.027,1844.212,1433.768,3133.353,2832.255,2892.854,1967.616,3516.576
ENSG00000005486,RHBDD2,1164.288,1484.938,887.241,1054.607,1566.781,2118.685,887.313,550.075,1281.158,938.998,871.0,939.044,764.905,1537.383,1683.324,1521.859,925.759,1812.906
ENSG00000005513,SOX8,6.0,16.109,18.0,8.0,24.0,20.844,6.0,11.0,39.0,20.0,18.0,20.0,3.0,2.0,4.0,13.0,2.0,18.002
ENSG00000005700,IBTK,2744.148,2762.116,2983.01,2826.768,4430.647,5910.746,2836.963,1791.72,3770.853,2728.29,2710.644,2957.995,3092.032,6595.528,5374.867,6272.494,3809.054,7622.102
ENSG00000005801,ZNF195,452.593,472.726,399.749,420.679,644.428,847.737,357.088,185.36,552.86,483.441,497.352,491.376,384.35,776.855,678.696,938.945,483.939,961.872
ENSG00000005810,MYCBP2,957.903,972.248,1110.346,1077.913,1594.544,2208.958,1333.174,903.297,1771.966,980.59,953.841,927.429,1356.225,2731.9,2372.156,1541.329,1000.173,2388.897
ENSG00000005812,FBXL3,758.705,640.068,701.837,644.759,930.318,1679.315,545.024,442.497,1002.674,582.676,634.336,626.709,891.649,1813.183,1527.413,1281.899,814.846,1748.366
ENSG00000005844,ITGAL,7.499,7.998,3.083,12.0,13.998,4.744,10.0,7.158,16.876,7.0,10.004,6.0,15.94,15.232,7.0,12.006,5.015,24.085
ENSG00000005882,PDK2,2183.371,2688.629,1733.263,2288.251,3420.544,3699.74,1314.555,909.256,1884.138,1410.368,1442.243,1416.253,871.165,1689.726,2220.665,1983.926,1294.125,2486.65
ENSG00000005884,ITGA3,2102.107,2564.258,1759.399,2059.609,3105.213,3366.799,2609.682,1202.207,5326.644,2292.638,2299.956,2209.646,2616.626,4809.477,4162.102,2092.307,1373.019,3099.517
ENSG00000005889,ZFX,1035.001,1069.938,854.109,1019.001,1392.004,1554.943,683.702,481.744,1172.8,746.002,803.271,847.752,1638.98,3225.422,3075.297,2902.356,1807.33,3882.262
ENSG00000005893,LAMP2,3176.787,3288.243,2375.46,3164.504,4778.448,4882.142,2027.901,1478.539,3734.081,2599.112,2529.757,2582.38,2411.033,4883.139,4337.193,4043.598,2532.832,4622.132
ENSG00000005961,ITGA2B,12.935,3.865,1.0,9.213,6.954,4.446,4.984,0.0,4.972,1.0,1.0,3.952,9.88,7.492,4.028,9.088,3.308,6.025
ENSG00000005981,ASB4,5.0,10.001,17.826,8.0,10.412,36.427,17.0,10.002,15.0,1.022,3.0,3.0,2.0,4.0,11.0,4.0,2.0,11.0
ENSG00000006007,GDE1,3178.278,3299.118,2693.851,3221.864,4898.262,5876.951,2423.437,1802.155,3421.727,2358.865,2336.442,2307.131,2760.11,5434.825,5058.64,4074.866,2510.023,4961.22
ENSG00000006015,REX1BD,647.394,906.543,485.388,554.376,963.763,1047.062,444.114,307.649,519.602,583.95,502.07,527.359,469.443,924.28,896.262,942.369,583.384,1037.85
ENSG00000006016,CRLF1,16.9,31.184,22.96,11.657,28.997,48.464,24.416,15.181,50.463,21.006,28.057,25.163,24.491,56.208,39.303,52.402,32.293,77.689
ENSG00000006025,OSBPL7,245.628,337.223,198.014,225.0,334.001,428.551,183.001,134.0,301.0,230.224,238.0,262.999,196.999,368.698,426.936,320.262,221.903,429.002
ENSG00000006042,TMEM98,2034.187,2450.692,3294.301,2080.592,3129.303,7030.142,2997.06,1934.32,3592.52,1779.361,1774.407,1918.252,2589.853,5105.946,4113.899,2612.329,1581.662,3176.999
ENSG00000006047,YBX2,131.734,165.166,100.0,112.109,238.243,197.689,139.441,91.623,207.001,179.0,140.0,175.999,60.0,103.01,133.0,249.887,130.0,363.7
ENSG00000006059,KRT33A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006062,MAP3K14,83.268,91.274,62.963,101.368,145.537,0.0,5.603,30.686,202.67,102.816,101.311,99.0,65.515,138.731,116.76,0.0,74.701,205.038
ENSG00000006071,ABCC8,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,9.0,0.0,5.0,1.0,8.999
ENSG00000006116,CACNG3,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
ENSG00000006118,TMEM132A,2876.349,3858.323,2897.108,2836.624,4371.707,5891.172,2527.512,1535.726,3339.583,3204.236,2946.503,3175.755,2683.83,5211.497,4965.95,3443.14,2088.628,4110.858
ENSG00000006125,AP2B1,6013.926,6219.008,4856.764,5874.086,8566.262,9531.79,5181.468,3301.586,7020.484,5076.366,5069.217,4989.938,5874.267,11877.425,10442.87,9925.432,6336.174,12046.732
ENSG00000006128,TAC1,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000006194,ZNF263,384.737,441.53,308.381,396.621,509.816,683.631,288.89,246.301,476.509,368.001,404.133,420.483,365.713,750.339,631.039,694.189,380.658,831.393
ENSG00000006210,CX3CL1,136.0,146.996,93.0,72.0,143.572,121.007,103.071,35.001,120.639,36.029,51.235,41.97,30.0,58.536,66.107,8.002,5.0,8.0
ENSG00000006282,SPATA20,1919.533,2384.719,1225.035,1730.829,2641.374,2943.637,356.68,259.076,503.004,531.066,463.931,531.098,1067.614,1953.7,1882.473,2308.264,1384.651,2378.155
ENSG00000006283,CACNA1G,355.02,387.999,88.0,716.181,1022.747,459.0,102.999,81.0,192.999,1504.683,1359.223,1350.05,5.0,19.0,163.0,2053.411,1377.803,4338.47
ENSG00000006327,TNFRSF12A,962.001,1085.618,1590.412,875.575,1320.824,4370.24,2165.695,455.608,4953.695,3225.342,3572.845,3630.503,2449.405,4809.745,3217.831,3324.44,2134.917,2854.389
ENSG00000006377,DLX6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000006432,MAP3K9,286.064,325.051,282.621,235.515,385.118,556.704,312.035,170.33,356.942,382.694,429.668,387.809,427.448,866.687,572.98,659.103,438.368,948.703
ENSG00000006451,RALA,1280.867,1330.285,1085.113,1310.656,1951.358,2368.755,946.001,603.968,1572.675,1385.852,1150.755,1295.648,921.838,1942.177,1818.906,2087.947,1303.428,2223.933
ENSG00000006453,BAIAP2L1,383.031,410.98,226.865,289.261,443.614,424.542,179.976,145.248,290.761,343.511,327.303,310.163,588.574,1158.179,821.114,728.224,429.125,1085.69
ENSG00000006459,KDM7A,350.002,393.143,406.0,408.0,571.049,948.797,327.096,240.0,499.0,412.0,352.0,445.58,224.0,437.0,411.0,582.459,380.089,776.548
ENSG00000006468,ETV1,5387.571,5325.434,1622.198,4804.801,6977.123,4788.9,1590.434,896.045,3976.65,2698.252,2830.032,2827.095,1140.233,2409.733,2435.987,4510.068,2829.674,5040.936
ENSG00000006530,AGK,96.952,21.114,1.016,8.075,50.951,117.33,34.076,15.785,54.468,11.446,29.037,55.533,54.078,87.904,36.676,38.087,139.66,58.752
ENSG00000006534,ALDH3B1,54.096,49.267,30.982,29.069,45.735,40.267,31.133,25.979,37.643,26.216,21.957,39.728,41.881,66.008,60.406,47.138,26.506,82.434
ENSG00000006555,TTC22,1.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,4.001,2.0,0.0,3.0,1.0,1.014,2.018,0.0,1.0,4.0
ENSG00000006576,PHTF2,3648.789,3564.264,1522.649,3267.771,4684.66,3705.275,1162.591,903.643,2163.115,2704.93,2768.906,2840.276,1369.168,2866.758,2941.622,3951.804,2409.109,4153.986
ENSG00000006606,CCL26,4.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
ENSG00000006607,FARP2,937.43,992.645,1007.985,870.786,1247.502,1604.352,757.9,498.072,1195.472,834.014,769.146,817.956,890.826,1819.702,1538.569,1451.531,919.989,1941.293
ENSG00000006611,USH1C,6.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,4.0
ENSG00000006625,GGCT,885.0,924.048,754.761,731.27,1030.764,1635.323,508.997,362.786,562.674,994.042,848.116,1003.543,589.066,1256.0,1222.294,1514.789,903.611,1801.16
ENSG00000006634,DBF4,363.721,353.792,275.954,293.695,373.55,591.931,336.325,242.782,565.079,555.916,548.798,582.765,354.498,663.976,701.72,920.652,590.705,1496.988
ENSG00000006638,TBXA2R,56.442,68.556,28.546,40.996,70.251,51.287,58.141,45.398,73.726,35.767,41.869,47.836,38.639,89.963,81.156,89.485,51.288,97.788
ENSG00000006652,IFRD1,488.499,535.326,472.007,469.001,594.999,1174.0,540.0,250.906,1458.021,923.999,1090.618,1026.003,481.095,1074.951,909.097,1339.087,816.924,1487.916
